time,latitude,longitude,depth,magnitude,place
1127601505250,11.859,40.432,10.0,4.3,"62 km W of Semera, Ethiopia"
1127601107580,12.1,40.472,10.0,4.4,"67 km WNW of Semera, Ethiopia"
1127600257310,12.482,40.704,10.0,4.4,"82 km NNW of Semera, Ethiopia"
1127600121960,12.304,40.656,10.0,4.5,"68 km NW of Semera, Ethiopia"
1127597149420,11.8,40.396,10.0,4.3,"66 km W of Semera, Ethiopia"
1127589842660,12.471,40.634,11.8,5.5,"85 km NNW of Semera, Ethiopia"
1127585329090,12.429,40.461,10.0,4.4,"91 km NW of Semera, Ethiopia"
1127555623610,12.345,40.453,10.0,4.7,"85 km NW of Semera, Ethiopia"
1127553435620,12.514,40.361,10.0,4.8,"91 km E of Korem, Ethiopia"
1127551941280,12.69,40.516,10.0,4.6,"106 km E of Maych’ew, Ethiopia"
1127551296510,12.616,40.566,10.0,4.3,"102 km NNW of Semera, Ethiopia"
1127550048960,12.543,40.389,10.0,5.1,"94 km E of Korem, Ethiopia"
1127549512000,12.448,40.552,10.0,4.4,"87 km NW of Semera, Ethiopia"
1127547368460,12.617,40.535,10.0,5.2,"104 km NNW of Semera, Ethiopia"
1127545575110,12.535,40.535,10.0,3.9,"96 km NNW of Semera, Ethiopia"
1127545108020,12.572,40.569,10.0,5.3,"98 km NNW of Semera, Ethiopia"
1127544879940,12.408,40.324,10.0,4.2,"86 km ENE of Rob?t, Ethiopia"
1127544317400,12.601,40.576,10.0,4.0,"100 km NNW of Semera, Ethiopia"
1127543898500,12.542,40.591,10.0,3.9,"94 km NNW of Semera, Ethiopia"
1127543566590,12.691,40.637,10.0,4.3,"107 km NNW of Semera, Ethiopia"
1127543283890,12.669,40.49,10.0,4.6,"103 km E of Maych’ew, Ethiopia"
1127542485570,12.291,40.452,10.0,4.7,"81 km NW of Semera, Ethiopia"
1127542244960,12.607,40.404,10.0,4.5,"95 km ESE of Maych’ew, Ethiopia"
1127540981740,12.42,40.319,10.0,4.1,"86 km ENE of Rob?t, Ethiopia"
1127540763530,12.569,40.418,10.0,4.5,"97 km E of Korem, Ethiopia"
1127540171450,12.501,40.461,10.0,4.8,"98 km NW of Semera, Ethiopia"
1127538933940,12.674,40.519,10.0,5.2,"106 km E of Maych’ew, Ethiopia"
1127538482890,12.296,40.191,10.0,4.1,"68 km ENE of Rob?t, Ethiopia"
1127537851830,12.636,40.468,10.0,4.1,"101 km E of Maych’ew, Ethiopia"
1127537449740,12.162,40.167,10.0,3.9,"60 km ENE of Rob?t, Ethiopia"
1127535635160,12.606,40.568,10.0,4.6,"101 km NNW of Semera, Ethiopia"
1127535113510,12.681,40.463,10.0,4.5,"100 km E of Maych’ew, Ethiopia"
1127534876240,12.643,40.472,10.0,4.2,Ethiopia
1127534235130,12.6,40.401,10.0,4.7,"95 km ESE of Maych’ew, Ethiopia"
1127533513150,12.863,40.762,10.0,4.2,"121 km NNW of Semera, Ethiopia"
1127533102530,12.643,40.562,10.0,4.5,"105 km NNW of Semera, Ethiopia"
1127532325780,12.732,40.427,10.0,4.8,Ethiopia
1127531371690,12.386,40.426,10.0,4.4,"91 km NW of Semera, Ethiopia"
1127530917960,12.679,40.629,10.0,4.3,"106 km NNW of Semera, Ethiopia"
1127523859290,12.377,40.423,10.0,4.1,"90 km NW of Semera, Ethiopia"
1127519966910,12.59,40.622,10.0,4.2,"97 km NNW of Semera, Ethiopia"
1127507192020,12.575,40.472,10.0,4.8,"103 km E of Korem, Ethiopia"
1127498707200,12.202,40.251,10.0,4.3,"70 km ENE of Rob?t, Ethiopia"
1127498486320,12.638,40.489,10.0,4.4,"104 km E of Maych’ew, Ethiopia"
1127468988440,12.513,40.597,10.0,4.0,"91 km NNW of Semera, Ethiopia"
1127467111940,12.578,40.545,10.0,4.4,"100 km NNW of Semera, Ethiopia"
1127459169160,12.566,40.586,10.0,4.3,"96 km NNW of Semera, Ethiopia"
1127451471070,12.55,40.598,10.0,4.8,"94 km NNW of Semera, Ethiopia"
1127436945680,12.281,40.475,10.0,4.3,"79 km NW of Semera, Ethiopia"
1127427770270,12.518,40.485,10.0,4.4,"98 km NW of Semera, Ethiopia"
1127418712550,12.398,40.442,10.0,5.1,"90 km NW of Semera, Ethiopia"
1127412533410,12.468,40.34,10.0,4.5,"88 km E of Korem, Ethiopia"
1127411606300,12.514,40.333,14.3,3.9,"88 km E of Korem, Ethiopia"
1127405288500,12.628,40.396,21.7,3.9,"94 km E of Maych’ew, Ethiopia"
1127404771400,12.694,40.375,21.5,4.5,"91 km E of Maych’ew, Ethiopia"
1127400497810,13.029,40.748,10.0,4.5,"133 km ENE of Maych’ew, Ethiopia"
1127397524400,12.702,40.553,10.0,5.2,"110 km E of Maych’ew, Ethiopia"
1127391038800,12.045,40.413,0.1,4.2,"70 km WNW of Semera, Ethiopia"
1127390263240,12.595,40.516,10.0,4.4,"103 km NNW of Semera, Ethiopia"
1127384064370,12.627,40.499,10.0,4.8,"105 km E of Maych’ew, Ethiopia"
1127373183600,12.88,40.374,4.0,3.9,"90 km E of Maych’ew, Ethiopia"
1127369315030,12.271,40.419,10.0,4.4,"82 km NW of Semera, Ethiopia"
1127366512680,12.719,40.343,10.0,4.7,"87 km E of Maych’ew, Ethiopia"
1127363298950,12.726,40.505,10.0,4.5,"104 km E of Maych’ew, Ethiopia"
1127362539040,12.655,40.494,10.0,4.5,"104 km E of Maych’ew, Ethiopia"
1127358754070,12.697,40.461,10.0,5.2,"100 km E of Maych’ew, Ethiopia"
1127354206980,12.498,40.643,10.0,4.5,Ethiopia
1127353174130,12.153,40.455,10.0,4.6,"71 km WNW of Semera, Ethiopia"
1127352692560,12.777,40.445,10.0,4.7,"98 km E of Maych’ew, Ethiopia"
1127346550530,12.603,40.422,10.0,4.4,Ethiopia
1127345781490,11.978,40.323,10.0,4.4,"75 km E of Rob?t, Ethiopia"
1127341559040,12.465,40.453,10.0,4.0,"95 km NW of Semera, Ethiopia"
1127336749700,12.625,40.659,10.0,4.5,"99 km NNW of Semera, Ethiopia"
1127333092280,12.545,40.499,10.0,4.8,"99 km NNW of Semera, Ethiopia"
1127328241460,12.437,40.39,10.0,4.5,"94 km ENE of Rob?t, Ethiopia"
1127321809580,11.974,40.244,10.0,4.3,"66 km E of Rob?t, Ethiopia"
1127314646500,12.535,40.465,10.0,5.0,"100 km NW of Semera, Ethiopia"
1127309581600,12.514,40.507,10.0,4.6,"96 km NW of Semera, Ethiopia"
1127303842800,12.411,40.418,10.0,4.6,"93 km NW of Semera, Ethiopia"
1127298781610,12.357,40.378,10.0,4.4,"89 km ENE of Rob?t, Ethiopia"
1127298658420,13.189,40.759,10.0,4.2,"130 km SW of Edd, Eritrea"
1127297655740,13.499,40.494,10.0,4.2,"110 km E of Mek'ele, Ethiopia"
1127292003780,12.601,40.44,10.0,4.3,"99 km ESE of Maych’ew, Ethiopia"
1127286778160,12.391,40.498,10.0,4.4,"86 km NW of Semera, Ethiopia"
1127276482070,12.654,40.527,10.0,4.4,"107 km E of Maych’ew, Ethiopia"
1127260903330,12.815,40.44,10.0,4.4,"97 km E of Maych’ew, Ethiopia"
1127258827280,12.775,40.289,10.0,4.6,"81 km E of Maych’ew, Ethiopia"
1127251417570,12.707,40.526,10.0,5.4,"107 km E of Maych’ew, Ethiopia"
1127241508140,12.572,40.6,10.0,4.4,"96 km NNW of Semera, Ethiopia"
1127182679770,12.416,40.466,10.0,4.8,"90 km NW of Semera, Ethiopia"
1126710466400,12.486,40.423,10.0,4.7,"97 km E of Korem, Ethiopia"
1121704302570,12.727,40.754,10.0,4.5,"106 km NNW of Semera, Ethiopia"
1121114171900,12.213,40.26,27.5,3.7,"71 km ENE of Rob?t, Ethiopia"
1120755477400,6.289,37.697,10.0,4.7,"32 km NNE of Arba Minch, Ethiopia"
1117910435130,12.749,40.691,10.0,4.5,"111 km NNW of Semera, Ethiopia"
1114888416070,11.413,43.183,10.0,4.1,"9 km SW of Loyada, Djibouti"
1114836881270,11.863,43.445,10.0,3.5,"20 km SE of Obock, Djibouti"
1114830670940,11.903,43.626,10.0,3.8,"37 km E of Obock, Djibouti"
1114824213290,11.858,43.45,10.0,4.6,"21 km SE of Obock, Djibouti"
1112900554710,11.979,46.253,10.0,4.8,"158 km SE of Zinjib?r, Yemen"
1098446412430,14.166,40.296,10.0,5.5,"90 km E of ?d?grat, Ethiopia"
1097279839560,12.087,45.715,10.0,4.2,"106 km SE of Aden, Yemen"
1095513218860,12.169,46.441,10.0,3.5,"156 km SE of Zinjib?r, Yemen"
1093994165720,14.744,39.711,10.0,4.2,"37 km ESE of Adi Keyh, Eritrea"
1086914384170,13.067,39.751,10.0,4.5,"38 km NE of Maych’ew, Ethiopia"
1083027519700,5.392,37.274,10.0,4.1,"28 km NW of Konso, Ethiopia"
1074407220850,10.656,39.668,10.0,4.6,"23 km WSW of Kemis?, Ethiopia"
1073174986060,11.64,43.192,10.0,5.4,"7 km NE of Djibouti, Djibouti"
1073171872480,11.511,43.041,10.0,5.2,"10 km NNE of Goubétto, Djibouti"
1061237270290,11.797,41.254,10.0,4.0,"20 km ENE of Dubti, Ethiopia"
1055269402640,14.464,40.21,10.0,4.3,"83 km ENE of ?d?grat, Ethiopia"
1055229038870,14.455,40.071,10.0,4.6,"68 km ENE of ?d?grat, Ethiopia"
1041464205860,11.197,41.754,10.0,4.6,"53 km SE of Asaita, Ethiopia"
1038741512480,12.279,39.744,10.0,5.1,"31 km NNE of Rob?t, Ethiopia"
1037763923760,11.868,44.209,10.0,4.5,"100 km E of Obock, Djibouti"
1037694249510,11.873,44.037,10.0,4.0,"82 km E of Obock, Djibouti"
1037668197530,11.907,44.141,10.0,4.5,"93 km E of Obock, Djibouti"
1030255957100,13.673,39.862,10.0,4.3,"46 km ENE of Mek'ele, Ethiopia"
1029358165320,13.409,39.991,10.0,4.4,"56 km E of Mek'ele, Ethiopia"
1029097778400,12.016,43.868,10.0,4.3,"63 km E of Obock, Djibouti"
1028997956110,13.712,39.894,10.0,4.6,"51 km ENE of Mek'ele, Ethiopia"
1028994962040,13.654,39.813,10.0,5.7,"40 km ENE of Mek'ele, Ethiopia"
1028980880070,13.919,39.904,10.0,4.3,"62 km SE of ?d?grat, Ethiopia"
1028972741880,12.128,43.885,10.0,4.9,"67 km ENE of Obock, Djibouti"
1028930922990,11.818,43.651,10.0,5.2,"42 km ESE of Obock, Djibouti"
1028841431700,13.649,40.001,10.0,4.9,"59 km ENE of Mek'ele, Ethiopia"
1028771433170,14.007,39.938,10.0,4.4,"59 km ESE of ?d?grat, Ethiopia"
1024397055890,14.525,42.111,10.0,4.4,"79 km NE of Edd, Eritrea"
1021402167700,12.589,41.135,10.0,3.9,"89 km N of Semera, Ethiopia"
1009091253070,12.178,45.919,10.0,3.8,"116 km SE of Aden, Yemen"
1007567557250,12.673,40.526,10.0,4.0,"107 km E of Maych’ew, Ethiopia"
1004718224590,11.794,43.188,4.6,5.2,"22 km SSW of Obock, Djibouti"
999281438930,12.348,46.428,10.0,4.0,"142 km SE of Zinjib?r, Yemen"
963288036730,8.787,42.181,10.0,4.3,"58 km S of Harar, Ethiopia"
958510071930,10.091,41.233,10.0,4.4,"64 km E of Gewan?, Ethiopia"
958379584780,5.618,36.228,33.0,4.5,"41 km WSW of Bako, Ethiopia"
958154043810,10.001,41.079,10.0,4.3,"50 km ESE of Gewan?, Ethiopia"
957948211870,10.223,41.138,10.0,4.0,"54 km E of Gewan?, Ethiopia"
955031664850,12.5,47.446,10.0,4.8,"169 km NNW of Las Khorey, Somalia"
950631276700,12.248,45.97,10.0,4.0,"116 km SSE of Zinjib?r, Yemen"
950552456810,11.947,45.947,10.0,4.6,"135 km SE of Aden, Yemen"
950533943240,12.131,46.03,10.0,3.9,"129 km ESE of Aden, Yemen"
950510307480,11.904,46.061,10.0,5.4,"147 km SE of Aden, Yemen"
950146501960,12.01,45.954,10.0,5.1,"131 km SE of Aden, Yemen"
949304093300,11.909,43.564,5.0,3.0,"30 km ESE of Obock, Djibouti"
947643638600,11.742,43.145,7.5,3.2,"16 km N of Djibouti, Djibouti"
944884290800,11.665,42.075,2.1,4.0,"26 km ESE of Gâlâfi, Djibouti"
943856303330,11.828,43.369,5.0,3.6,"17 km SSE of Obock, Djibouti"
936756844600,11.917,43.594,5.0,3.5,"33 km E of Obock, Djibouti"
934551414100,11.868,43.186,6.7,3.5,"15 km SW of Obock, Djibouti"
932398232500,11.931,43.568,5.0,3.5,"30 km E of Obock, Djibouti"
929622894670,10.779,41.27,10.0,4.5,"89 km SSW of Asaita, Ethiopia"
924635600150,12.984,47.632,10.0,4.8,"176 km SSE of Khim?r, Yemen"
924632896510,12.674,47.58,10.0,4.8,"180 km NNW of Las Khorey, Somalia"
921282068100,12.0,43.814,5.0,3.5,"57 km E of Obock, Djibouti"
918574914500,11.137,41.888,5.0,3.5,"52 km W of Dikhil, Djibouti"
918466553900,11.141,41.87,5.0,3.5,"54 km W of Dikhil, Djibouti"
918449641500,11.159,41.869,5.0,3.7,"55 km W of Dikhil, Djibouti"
918446909300,11.146,41.871,5.0,3.9,"54 km W of Dikhil, Djibouti"
915560860440,6.018,37.513,10.0,4.7,"4 km WSW of Arba Minch, Ethiopia"
911868644290,12.411,47.569,10.0,4.7,"154 km NNW of Las Khorey, Somalia"
911848605540,12.347,47.564,10.0,5.4,"148 km NNW of Las Khorey, Somalia"
911219223440,11.849,43.342,10.0,3.8,"14 km SSE of Obock, Djibouti"
901143642400,11.884,43.439,3.3,3.9,"18 km ESE of Obock, Djibouti"
901115747200,11.897,43.414,3.4,4.1,"15 km ESE of Obock, Djibouti"
899221468020,13.669,39.666,10.0,4.1,"28 km NE of Mek'ele, Ethiopia"
895053540390,13.98,42.059,10.0,4.6,"39 km E of Edd, Eritrea"
895019271380,14.32,42.028,10.0,4.3,"56 km NE of Edd, Eritrea"
893452640850,11.701,43.966,10.0,3.7,"79 km ESE of Obock, Djibouti"
893382631630,11.757,44.077,10.0,4.6,"89 km ESE of Obock, Djibouti"
889897643000,12.133,44.023,11.6,3.6,"82 km ENE of Obock, Djibouti"
887196629000,11.868,43.391,4.4,3.6,"15 km SE of Obock, Djibouti"
881660322500,11.772,43.19,10.0,3.8,"20 km NNE of Djibouti, Djibouti"
881563166050,11.733,43.159,10.0,4.1,"16 km N of Djibouti, Djibouti"
868864510530,11.944,39.235,10.0,3.8,"22 km ESE of Lal?bela, Ethiopia"
857986839890,12.19,43.603,10.0,4.3,"42 km NE of Obock, Djibouti"
857983809140,11.882,43.543,10.0,4.3,"29 km ESE of Obock, Djibouti"
857979214240,11.732,43.285,10.0,4.4,"21 km NE of Djibouti, Djibouti"
857934569710,11.579,43.314,10.0,4.9,"14 km NNE of Loyada, Djibouti"
857930470320,11.263,43.49,10.0,4.2,"33 km SE of Loyada, Djibouti"
857929305020,11.687,43.412,10.0,4.7,"30 km NE of Loyada, Djibouti"
857929218370,11.696,43.55,10.0,5.5,"41 km SE of Obock, Djibouti"
857928695770,11.033,43.526,10.0,3.7,"55 km SSE of Loyada, Djibouti"
857928361760,11.871,43.356,10.0,3.8,"12 km SE of Obock, Djibouti"
857914452940,11.97,43.403,10.0,4.6,"12 km E of Obock, Djibouti"
857878649780,12.037,43.417,10.0,4.1,"16 km ENE of Obock, Djibouti"
857872921640,11.962,43.414,10.0,4.2,"13 km E of Obock, Djibouti"
857871131540,11.819,43.356,10.0,4.2,"17 km SSE of Obock, Djibouti"
857863742730,11.748,43.263,10.0,5.4,"21 km NE of Djibouti, Djibouti"
857811448860,11.843,43.495,10.0,4.97,"26 km ESE of Obock, Djibouti"
857624362730,11.983,43.376,10.0,4.5,"9 km E of Obock, Djibouti"
854261903180,12.063,41.794,10.0,4.7,"38 km N of Gâlâfi, Djibouti"
852325289120,11.976,41.614,10.0,4.5,"37 km NW of Gâlâfi, Djibouti"
852042438880,12.122,41.784,10.0,3.7,"45 km N of Gâlâfi, Djibouti"
851795415010,12.442,47.887,10.0,4.1,"145 km NNW of Las Khorey, Somalia"
849977917990,12.187,43.011,10.0,3.6,"28 km SSE of Alaïli ?a??a‘, Djibouti"
845868021480,12.65,40.446,33.0,4.8,"99 km E of Maych’ew, Ethiopia"
845587674090,12.705,40.632,10.0,3.9,"108 km NNW of Semera, Ethiopia"
845507937800,12.726,40.7,10.0,3.9,"108 km NNW of Semera, Ethiopia"
845490645670,12.699,40.539,10.0,4.8,"108 km E of Maych’ew, Ethiopia"
845458969050,12.711,40.527,10.0,4.6,"107 km E of Maych’ew, Ethiopia"
845192105970,12.837,40.579,33.0,4.7,"112 km E of Maych’ew, Ethiopia"
843090636070,12.754,40.515,10.0,5.0,"105 km E of Maych’ew, Ethiopia"
841633144090,11.623,43.673,10.0,4.3,"49 km ENE of Loyada, Djibouti"
835496201470,12.239,46.756,10.0,4.2,"178 km ESE of Zinjib?r, Yemen"
834901043680,12.035,43.789,10.0,4.2,"55 km E of Obock, Djibouti"
834893160140,12.075,43.889,10.0,4.4,"66 km E of Obock, Djibouti"
834880963970,12.209,43.9,10.0,3.7,"71 km ENE of Obock, Djibouti"
834875224560,11.965,43.893,10.0,3.7,"65 km E of Obock, Djibouti"
833692050340,12.249,46.656,10.0,3.8,"169 km SE of Zinjib?r, Yemen"
833691038220,12.186,46.558,10.0,4.3,"165 km SE of Zinjib?r, Yemen"
812078831920,12.127,46.012,10.0,4.7,"128 km SE of Aden, Yemen"
812035629190,12.546,47.374,10.0,4.4,"177 km NNW of Las Khorey, Somalia"
808920049820,12.162,44.187,10.0,4.5,"100 km ENE of Obock, Djibouti"
807779374160,12.049,44.317,10.0,4.8,"112 km E of Obock, Djibouti"
798668089500,12.172,41.613,10.0,4.2,"56 km NNW of Gâlâfi, Djibouti"
790586067200,7.16,38.441,13.8,5.0,"11 km NNW of Hawassa, Ethiopia"
777585410190,4.525,35.034,10.0,4.7,"123 km WSW of Lobuni, Ethiopia"
776268862930,13.334,39.657,11.1,4.9,"26 km SE of Mek'ele, Ethiopia"
767514953360,11.486,45.938,10.0,4.8,"153 km NE of Berbera, Somalia"
767458806120,11.747,42.967,10.0,3.5,"10 km ESE of Tadjourah, Djibouti"
767383323470,11.874,44.636,10.0,4.5,"109 km SSW of Aden, Yemen"
767159719200,11.638,42.978,10.0,3.9,"18 km NE of Arta, Djibouti"
767156230730,11.604,43.014,10.0,5.6,"14 km W of Djibouti, Djibouti"
766253814120,11.665,42.995,10.0,3.5,"18 km SE of Tadjourah, Djibouti"
766092591880,11.691,43.006,18.8,3.6,"17 km SE of Tadjourah, Djibouti"
766072293400,11.683,43.008,20.5,3.6,"17 km SE of Tadjourah, Djibouti"
766063221490,11.735,42.859,15.5,5.9,"6 km SSW of Tadjourah, Djibouti"
759551160700,5.314,37.411,10.0,4.9,"10 km NW of Konso, Ethiopia"
752113675160,13.863,43.509,24.6,3.9,"27 km WNW of Village of ALAMRAH, Yemen"
748638695940,11.478,39.638,15.2,5.7,"38 km N of Des?, Ethiopia"
748325737850,5.347,37.561,10.0,5.2,"13 km NE of Konso, Ethiopia"
737717593310,14.393,40.221,10.0,4.6,"82 km E of ?d?grat, Ethiopia"
737355704750,14.487,40.021,33.0,4.1,"64 km ENE of ?d?grat, Ethiopia"
737317249720,14.4,40.186,19.3,4.9,"79 km E of ?d?grat, Ethiopia"
737091850560,14.516,40.242,25.2,4.8,"88 km ENE of ?d?grat, Ethiopia"
737031299550,14.449,40.194,10.0,5.1,"81 km ENE of ?d?grat, Ethiopia"
736720555620,14.395,40.126,10.0,5.3,"72 km E of ?d?grat, Ethiopia"
736651292630,14.935,40.428,10.0,4.4,"113 km E of Adi Keyh, Eritrea"
736625211210,14.349,40.079,10.0,4.6,"67 km E of ?d?grat, Ethiopia"
736533968920,14.562,40.167,10.0,4.5,"82 km ENE of ?d?grat, Ethiopia"
736432658990,14.394,40.131,10.0,4.7,"73 km E of ?d?grat, Ethiopia"
736378457900,14.453,39.77,33.0,4.6,"38 km ENE of ?d?grat, Ethiopia"
736365503030,14.577,40.099,10.0,4.8,"76 km ENE of ?d?grat, Ethiopia"
736337289240,14.439,40.116,10.0,4.7,"72 km ENE of ?d?grat, Ethiopia"
736243033480,14.761,40.497,10.0,4.2,"120 km E of Adi Keyh, Eritrea"
732322785810,11.625,41.987,16.2,5.6,"19 km ESE of Gâlâfi, Djibouti"
729570349770,8.331,39.308,12.4,5.3,"13 km SSE of Wenj?, Ethiopia"
727578933390,12.62,40.607,10.0,4.9,"101 km NNW of Semera, Ethiopia"
725138921990,11.521,42.567,10.0,3.9,"31 km W of Arta, Djibouti"
725136166640,12.799,40.922,10.0,3.8,"111 km N of Semera, Ethiopia"
725020593750,11.982,41.774,10.0,4.4,"30 km NNW of Gâlâfi, Djibouti"
723429498340,12.132,46.303,10.0,4.6,"148 km SE of Zinjib?r, Yemen"
706238804620,13.842,44.03,10.0,4.5,"9 km W of Dh? as Suf?l, Yemen"
705952517530,11.557,42.831,10.0,4.4,"4 km NW of Arta, Djibouti"
702699233000,11.954,45.849,10.0,4.4,"127 km SE of Aden, Yemen"
702698151030,11.826,45.95,10.0,4.8,"144 km SE of Aden, Yemen"
702696532290,11.997,45.972,10.0,5.0,"133 km SE of Aden, Yemen"
702391202410,11.685,46.058,10.0,4.6,"164 km SE of Aden, Yemen"
700632577280,11.856,43.376,10.0,3.6,"15 km SE of Obock, Djibouti"
699785705600,11.513,42.812,7.4,6.2,"4 km WSW of Arta, Djibouti"
695043332150,11.764,42.31,10.0,3.6,"46 km SSW of Dorra, Djibouti"
695042113540,11.765,42.334,10.0,4.9,"45 km SSW of Dorra, Djibouti"
690770423960,13.887,44.068,10.0,4.7,"7 km NW of Dh? as Suf?l, Yemen"
680542418460,7.57,37.665,10.0,4.4,"20 km W of Hosa’ina, Ethiopia"
674064757100,12.279,47.487,10.0,5.5,"146 km NNW of Las Khorey, Somalia"
673975589740,12.413,47.516,17.0,5.4,"157 km NNW of Las Khorey, Somalia"
669866901900,12.785,45.345,10.0,3.8,"33 km E of Aden, Yemen"
663127051220,12.722,47.556,10.0,4.7,"186 km NNW of Las Khorey, Somalia"
644635710270,6.182,33.481,10.0,4.1,"156 km N of Kapoeta, South Sudan"
643834616860,13.129,39.927,52.2,5.0,"56 km NE of Maych’ew, Ethiopia"
643732791570,4.835,33.638,10.0,4.6,"8 km NE of Kapoeta, South Sudan"
642878243120,11.893,41.755,10.0,4.5,"21 km NNW of Gâlâfi, Djibouti"
641815926860,11.754,40.964,10.3,5.0,"6 km SW of Semera, Ethiopia"
633219862070,11.933,43.43,26.8,3.9,"15 km ESE of Obock, Djibouti"
633198917410,11.883,43.268,10.0,4.2,"9 km SSW of Obock, Djibouti"
633198259020,11.911,43.215,10.0,4.5,"10 km SW of Obock, Djibouti"
626580489300,11.391,42.71,10.0,3.5,"21 km SW of Arta, Djibouti"
619758108160,12.193,41.532,10.0,4.8,"62 km NNW of Gâlâfi, Djibouti"
619737695410,12.096,41.648,10.0,4.6,"46 km NNW of Gâlâfi, Djibouti"
619726238940,12.072,41.68,10.0,4.6,"42 km NNW of Gâlâfi, Djibouti"
619693451150,12.3,41.25,10.0,4.2,Ethiopia
619686458470,11.8,41.721,10.0,5.3,"15 km NW of Gâlâfi, Djibouti"
619685200270,11.533,42.481,10.0,4.4,"40 km W of Arta, Djibouti"
619679145390,11.821,41.732,10.0,5.8,"16 km NW of Gâlâfi, Djibouti"
619678985600,11.942,41.769,9.7,6.1,"26 km NNW of Gâlâfi, Djibouti"
619666447340,11.992,41.891,10.0,4.9,"31 km N of Gâlâfi, Djibouti"
619664946630,11.874,41.87,15.8,6.4,"17 km NNE of Gâlâfi, Djibouti"
619649112250,12.164,41.611,10.0,4.7,Ethiopia
619644356510,11.904,41.824,11.7,6.1,"20 km N of Gâlâfi, Djibouti"
619642445310,11.896,41.764,10.0,5.2,"21 km NNW of Gâlâfi, Djibouti"
619641588890,11.985,41.87,10.0,5.7,"30 km N of Gâlâfi, Djibouti"
619640853660,11.825,41.583,10.0,5.1,"30 km WNW of Gâlâfi, Djibouti"
619640713390,11.807,41.813,10.0,4.6,"10 km NNW of Gâlâfi, Djibouti"
619631726830,11.638,42.285,10.0,4.4,"49 km E of Gâlâfi, Djibouti"
619625743080,12.044,41.626,10.0,4.6,"42 km NNW of Gâlâfi, Djibouti"
619622779430,11.88,41.88,10.0,6.1,"18 km NNE of Gâlâfi, Djibouti"
619622726010,11.898,41.884,10.0,5.2,"20 km NNE of Gâlâfi, Djibouti"
619618416740,11.469,41.706,10.0,4.8,"30 km SSW of Gâlâfi, Djibouti"
619617377840,11.764,41.964,10.0,5.3,"14 km ENE of Gâlâfi, Djibouti"
619616788070,11.884,41.812,10.0,6.1,"18 km N of Gâlâfi, Djibouti"
619615075240,11.919,41.963,10.1,5.6,Ethiopia
619615016510,11.766,41.942,11.6,6.5,"12 km ENE of Gâlâfi, Djibouti"
617999668410,12.447,47.464,10.0,4.2,"163 km NNW of Las Khorey, Somalia"
617137770000,11.871,43.303,10.0,3.9,"10 km S of Obock, Djibouti"
617091626910,11.867,43.287,10.0,3.7,"11 km S of Obock, Djibouti"
614380311220,12.685,41.832,10.0,4.5,"91 km NW of Dorra, Djibouti"
614367323450,12.657,41.93,10.0,3.3,"81 km NW of Dorra, Djibouti"
613290249610,6.837,37.878,18.6,4.9,"13 km E of Sodo, Ethiopia"
612964955940,11.698,43.968,10.0,4.9,"79 km ESE of Obock, Djibouti"
610923231020,8.946,39.982,10.0,4.9,"8 km NE of Metah?ra, Ethiopia"
608710854980,13.855,43.113,10.0,4.1,"43 km SSW of Zab?d, Yemen"
608475648780,13.351,40.011,33.0,4.8,Ethiopia
608474104380,13.336,39.963,33.0,4.4,"55 km ESE of Mek'ele, Ethiopia"
608473051300,13.29,39.98,33.0,5.5,Ethiopia
608457311380,13.263,39.925,33.0,5.3,"55 km ESE of Mek'ele, Ethiopia"
608360715960,13.308,39.984,33.0,4.9,"58 km ESE of Mek'ele, Ethiopia"
589138649220,11.375,42.247,10.0,4.6,"32 km NNW of Dikhil, Djibouti"
578420705440,4.794,35.4,10.0,4.2,"77 km W of Lobuni, Ethiopia"
575164508370,13.678,40.565,10.0,4.9,"119 km E of Mek'ele, Ethiopia"
564669807690,11.774,43.059,10.0,4.6,"19 km E of Tadjourah, Djibouti"
563711702330,5.507,36.871,10.0,4.3,"29 km ESE of Jinka, Ethiopia"
562409909190,5.74,36.73,10.0,6.0,"13 km NE of Jinka, Ethiopia"
562179478950,5.107,37.209,10.0,4.7,"34 km WSW of Konso, Ethiopia"
562178773380,5.409,36.751,12.0,6.3,"28 km SSE of Jinka, Ethiopia"
560749757670,5.47,35.998,10.0,4.7,"71 km N of Lobuni, Ethiopia"
560644169000,6.35,35.88,10.0,5.3,"78 km SSE of M?zan Tefer?, Ethiopia"
560644164580,6.223,37.814,10.0,5.3,"35 km NE of Arba Minch, Ethiopia"
548216725420,12.593,45.229,10.0,4.0,"29 km SE of Aden, Yemen"
538287664760,12.356,41.303,10.0,4.3,"70 km NNE of Semera, Ethiopia"
524942843860,11.85,43.372,10.0,4.0,"15 km SE of Obock, Djibouti"
516615479140,11.85,43.324,10.0,3.9,"13 km SSE of Obock, Djibouti"
503720134500,4.695,33.199,10.0,4.3,"44 km W of Kapoeta, South Sudan"
499349316330,9.463,39.648,10.0,4.7,"27 km SSE of Debre Birhan, Ethiopia"
493364760470,5.518,36.143,10.0,5.4,"55 km WSW of Bako, Ethiopia"
492899864400,8.301,38.524,33.0,4.9,"26 km NE of Butaj?ra, Ethiopia"
486705143600,11.69,43.4,10.0,5.2,"29 km ENE of Djibouti, Djibouti"
486701026060,11.884,43.769,10.0,5.1,"53 km E of Obock, Djibouti"
